epsilon,sim,dp_intercept,dp_beta1,dp_beta2,dp_se_intercept,dp_se_beta1,dp_se_beta2,dp_covered_intercept,dp_covered_beta1,dp_covered_beta2,ols_intercept,ols_beta1,ols_beta2
2.0,91,-0.12115283552337912,0.6357766106613542,1.2384381755922909,1.3007958393879837,1.0691256746627493,0.6432685592994255,True,True,True,0.011539623967230682,1.0344752485104494,2.0254404478232213
2.0,92,-2.452470781355523,2.8502564498521603,1.1678194075404456,1.4440338108056103,0.9870346319339498,0.6336059805834682,True,True,True,0.01921930365622649,1.0204263056542573,1.988639368679218
2.0,93,-227041714.35601443,735773244.7114049,-52931321.2992778,7346471694909130.0,2.5003097414985805e+17,93089400919080.44,True,True,True,0.027753181507272927,1.016689502102024,2.004701057683321
2.0,94,1.116439353086968,-1.154961334147947,-0.3313028700158196,1.0550563640187918,1.060430065847622,1.1796330177698287,True,False,False,0.019598536557815623,0.9157228325413098,1.9598098752774988
2.0,95,0.03130603555954553,0.9363910719581614,4.050462326968713,0.50060578417819,0.6301154637693612,2.022186043451484,True,True,True,-0.03595105516785452,1.0549999077382992,1.9911029173979466
2.0,96,1.1640490259556724,2.134037115972148,3.2979148981803585,1.1697205225509058,1.4387746450408052,1.8574344559273785,True,True,True,-0.03514172358340255,1.02997189556319,1.9943315284331504
2.0,97,-0.6619877264243859,0.7366890717246442,2.9061459111530024,0.8037736912671632,0.5614949748449917,1.4530514808393247,True,True,True,0.017368860422455508,1.032427747326953,1.9792059605548218
2.0,98,-3.9208674614688896,3.119767622340831,3.7200504624993487,2.279302960873767,2.223284820694819,1.9751731598550852,True,True,True,0.027274421481530815,1.0241725064368097,1.985007886377808
2.0,99,8.235506204062668,5.678579879273881,0.22332644567845153,9.74949666910848,4.156931748143821,1.1563035452327388,True,True,True,-0.01831730972906758,0.982924330976005,2.0793100811633067
5.0,0,-0.2168744598607183,0.18456527285046648,2.262421061020782,0.42465349071205216,0.29200232638141055,0.47919760639037057,True,False,True,-0.08346037919104651,0.9661742295334139,2.0566219787193623
5.0,1,0.13991611875284513,0.5149145906224528,2.305552840943667,0.30421036121032446,0.36738045179343615,0.4818443844364431,True,True,True,-0.0008154204710734414,0.9637436695029014,2.0013899452022974
5.0,2,0.6475111264158785,0.18855386806185134,1.9630522443684444,0.37956224628131624,0.28977274665738817,0.44638969509455456,True,False,True,-0.03027441542907288,1.0244911088005644,1.986844120340554
5.0,3,0.17963938118407907,1.287174704526083,1.688156242080653,0.415137927131301,0.3284842727082119,0.38369225908726234,True,True,True,0.03929919251807819,0.9915129449145499,2.04271065642019
5.0,4,-0.3178429386728674,0.6258516180812481,1.550529664104915,0.2943775293864002,0.3034749246929524,0.33071368201479734,True,True,True,0.016587433705395428,0.9702483119894929,1.9798642143970033
5.0,5,0.06992600693210871,0.836549402756889,1.4934128577428698,0.36439966546685715,0.336198618331676,0.3729106706517284,True,True,True,0.019135007409680094,1.0136742237037808,2.01613515781159
5.0,6,-0.09429773437627234,0.8860573772028889,2.4479689190078635,0.3323539879536158,0.4842349065617092,0.5132698281694185,True,True,True,-0.026422634010044004,1.0211392802973742,1.9473315162091571
5.0,7,0.2717738739722588,0.7284706973058767,1.7776563302093347,0.42486561795908406,0.38886925218564017,0.43606940737156197,True,True,True,-0.014103177100829985,1.0115434019126475,1.9800535109795863
5.0,8,-0.007454002705357255,0.5292238951501148,1.7336691800682582,0.29177089602060774,0.37069808025459877,0.36019156520829515,True,True,True,0.024101189603100946,0.9477957819735163,1.964331152140244
5.0,9,0.1134334467623518,0.4194662052595211,2.33938928816882,0.4158789447433004,0.37359853057092607,0.6195339819089615,True,True,True,-0.005896362494354466,0.9573280536719398,1.9703174339490994
5.0,10,-0.11360257084971802,1.560861815789764,2.9502738713293395,0.350717533045531,0.400022255835359,0.7455273900698719,True,True,True,-0.03181146227999089,1.047136031127581,1.9894401441682605
5.0,11,-1.6164092843213467,1.3102266923039376,1.911204004032638,0.6662688513560283,0.4997160335151115,0.43681285182318264,False,True,True,0.014577313731284881,1.052087629893848,2.007130042524836
5.0,12,0.4010358146529409,0.7012086132399602,1.7074698534294324,0.40946439822391506,0.27084289406844897,0.4105022401110964,True,True,True,-0.010744131413402379,1.0136006771047634,1.978840092884475
5.0,13,0.19724552827697894,1.3820062291388298,1.9568646679331243,0.32502635659758483,0.3487904562033198,0.478174916397801,True,True,True,-0.00950383459472623,1.0323253302469064,1.9867962122062706
5.0,14,-0.5083823951278813,1.172846562529055,2.303916743324797,0.36749082879511774,0.4055146511872265,0.48760340655020135,True,True,True,0.00010340415568880351,1.0300350366952524,1.9732169420669894
5.0,15,0.3696612327647346,0.9457685392284614,3.1781649332744824,0.30759758160178857,0.5161787295220506,0.6934136610495633,True,True,True,0.013718655276691522,1.041408108362061,2.047289015767679
5.0,16,0.6127009995772743,1.1464344793087298,1.9851379183188014,0.30729800711656297,0.3802054189533983,0.42628965569589794,False,True,True,0.004918923528903194,1.0272850426147813,2.0270195191450853
5.0,17,-0.13594591207671394,1.033351657581274,2.3345364679259637,0.49159571421149434,0.3600226533525617,0.5000973622792664,True,True,True,0.029590614062431922,1.0608484586780593,2.0294187244776047
5.0,18,-0.6569950138465,1.0772300476575345,1.7904692778722686,0.35384213481507926,0.35394226199889384,0.3755274708777236,True,True,True,-0.009071771789865263,1.0003414010276264,1.9843644814143204
5.0,19,-0.23732509186513295,0.7920220794879645,1.986814186125774,0.308311972948887,0.30981952787182904,0.5907017713182133,True,True,True,-0.008514122125986297,0.9707665950468063,1.9614045595017844
5.0,20,-0.19841689791418826,1.5327824026261074,2.442774489528002,0.36115839184245785,0.44911358214511743,0.5650014779764475,True,True,True,0.0017442200114474431,0.9948846395629106,1.972924886589531
5.0,21,-0.1786098620183462,0.6754257644258839,1.827420897012576,0.3346189742765695,0.2796724397176746,0.41099333045809444,True,True,True,-0.014301821324188828,0.9938178345013994,2.0204898026577793
5.0,22,0.1187568264326548,0.7989679627357673,3.2146979590984026,0.41367356158130825,0.42903219757936484,0.6605790178359545,True,True,True,-0.045884287327400304,0.9626612643963397,1.9937836276680403
5.0,23,0.8138404185198329,1.0105272808919412,1.4983756825558436,0.4428880733865361,0.32519757281671774,0.35734330530760816,True,True,True,-0.03163426883949644,0.9718019608879438,2.00605243936215
5.0,24,0.027570382221211692,1.178183512503509,1.74373372572672,0.2889189436123276,0.45087260544105756,0.4045158729194434,True,True,True,-0.00564193717018573,0.9783437705961978,1.9860078282976223
5.0,25,0.9558319856806547,1.1518053109547253,2.285086510961941,0.35143890147171863,0.37005547889387413,0.533940993148615,False,True,True,0.015021561891116551,1.0027643684882013,1.9777862057823201
5.0,26,-0.1545726533301389,0.8824008523310584,2.5987582207648567,0.33660093677379116,0.37449482252007055,0.6917998286154299,True,True,True,-0.01920944034210794,0.9839669072559825,1.963911201271751
5.0,27,0.06739858028232405,1.3244916132971696,1.5937389839819365,0.4475197689601351,0.3927500564848421,0.3983319579071421,True,True,True,0.03655909620982409,1.0637815857721593,2.0401118131076146
5.0,28,-0.2518862307921896,1.7887295504738228,1.885178139020917,0.3433842221572335,0.5320880573193003,0.424825451774318,True,True,True,-0.00815556760321659,0.9789447429713738,2.0337401998180438
5.0,29,-0.5022124376099459,1.8812762735747057,2.3137568705617024,0.32858379824125883,0.4985710545421729,0.5226072380726288,True,True,True,0.015361172702104166,0.9671312772637137,1.935794573922085
5.0,30,0.14964004183480398,0.4230582393754926,2.289340234224128,0.422522497434633,0.3599332148887529,0.5213322293380037,True,True,True,0.056558548676874376,0.9928919626876711,2.0203405614714463
5.0,31,0.3382464919866347,1.6609784944148664,1.8411331359074685,0.4231352734611338,0.44934712879445693,0.5046130776006563,True,True,True,0.04033544090279648,1.0454714114053938,1.9651131239762127
5.0,32,-0.22626365393501235,0.5631489735655536,3.4341020232139123,0.46580571512393987,0.3703591397914163,0.9492196621235314,True,True,True,-0.02239231799894297,1.0355123862629785,1.9730060784642656
5.0,33,0.2031509590255273,1.4357251195397458,1.7254337515388292,0.2948727296663951,0.5916217277215222,0.39458860646544475,True,True,True,-0.012937327422264,0.9704768571825563,2.012808781225835
5.0,34,-0.00639833046468931,0.95972978957703,1.846132944065321,0.32850534722895025,0.4546970870592536,0.4862202530154743,True,True,True,-0.0067920894271162255,0.9796656672876721,2.0495145976135904
5.0,35,0.15105262539099776,0.38442112811612006,1.8106854773623715,0.26108353045171195,0.31794025706724344,0.3795517150904464,True,True,True,-0.0008448114548665828,1.0047239538744321,1.9873722638348008
5.0,36,0.0005439643966627061,1.0545259747625186,3.1269051919699873,0.3030120053291528,0.36431998293556955,0.8445836116372165,True,True,True,0.06471752950941351,1.0074179521210596,2.0180440213043234
5.0,37,0.5811429428301828,1.6420820115853352,2.157838784337537,0.36603264189040186,0.5200608161987097,0.4451350332676306,True,True,True,-0.02888174259798638,1.010293013291614,1.9762534172103576
5.0,38,-0.6678708555483414,1.2763268372240282,2.099990376506691,0.4571277210222476,0.3688262882098402,0.5001939211650157,True,True,True,-0.03549257995556783,0.9854394991488921,2.014623301296559
5.0,39,-0.2832481387343849,0.6444417878954856,2.091766072986081,0.47765952733843525,0.313192963775464,0.5142781867759986,True,True,True,-0.04057674025506006,1.0342447014062757,1.9996139078775144
5.0,40,-0.7892421413806074,1.9713609114888728,2.229623270135771,0.41628089063220325,0.4620193392672946,0.5407439088200847,True,False,True,-0.004538528330389181,0.9830484240485106,1.9560607091606692
5.0,41,-0.07184483089383759,1.681118801906413,1.8085270289042177,0.3619247008053564,0.5379227076441876,0.43921361665962827,True,True,True,0.0074784723862912905,1.001297479463474,1.9746830904127513
5.0,42,-1.0108320193726972,1.5516971839184408,2.770660048905692,0.4210781123586965,0.383167396900741,0.6627775302958173,False,True,True,-0.017501163422637644,0.9877725471518799,1.9700579844474322
5.0,43,0.058943007147406114,1.6476154601265511,2.6020632723730577,0.36417540575346363,0.4645201435087575,0.5267154919165274,True,True,True,-0.004549289251529171,1.0052971413884544,1.9698212986486712
5.0,44,0.48729718415873385,1.7138223580909275,1.9952546331951975,0.2648350615026154,0.5574017730987028,0.42271610930420866,True,True,True,0.02864660564160142,0.9264861014752362,2.051646630370332
5.0,45,0.4929477421469297,0.8219895577462522,2.0679426818862447,0.3424063400829627,0.31349396286282194,0.48137441828638267,True,True,True,-0.04466174320986702,1.04408644762506,1.9403742021413624
5.0,46,-0.28878046538399116,1.9507030986393241,2.0154718496877755,0.2595832733807353,0.46809956679595033,0.40876814707455467,True,False,True,-0.044552228968025055,1.0452678590357793,1.953395949995382
5.0,47,0.3866029087910194,1.5055419193922903,2.0260393094081803,0.275932328255292,0.32741013608430547,0.49083274889973644,True,True,True,-0.02365675000174088,1.0173185915251535,2.046056360050565
5.0,48,-0.5050450910693963,0.9706754084677945,2.1883787183057644,0.3836600685021977,0.43205362888447213,0.44279131308559533,True,True,True,0.02013535249569634,1.0086704802507114,2.0137631535526106
5.0,49,0.5064765527177516,1.9662598510329987,2.8971901155756767,0.3937282654276381,0.6411249750994338,0.6678395313544243,True,True,True,0.024540197465382642,0.9717840169537063,1.9653029626194656
5.0,50,0.41771556017480727,0.8343024746642613,1.7311964474584876,0.5482501097405902,0.33051774760868086,0.3936108008104126,True,True,True,-0.014233214201250583,0.9977381075198006,1.9998329020139614
5.0,51,-0.02494958242547687,0.717187562697058,1.929924711747037,0.5069588253323578,0.3848933308876647,0.4361697087636968,True,True,True,-0.0246878915167872,0.9578447908246472,1.9661962614167416
5.0,52,0.08574939569550753,0.22458594075434704,1.964928163505499,0.32689751582073706,0.4427619802614787,0.39176415233735723,True,True,True,-0.022017669479282503,0.9877028559002966,1.9733412812605229
5.0,53,-0.6403796868540302,0.637811480744555,1.962079384141556,0.3940556022514361,0.3006980552125246,0.44087959877759975,True,True,True,-0.02052136228525856,1.0194642665798264,2.0576519247571663
5.0,54,0.4448902015672137,0.8244264393201283,1.3557783429360784,0.3276591660999631,0.36989819592475304,0.39830160815947274,True,True,True,0.016092968367681336,0.9815354013067283,1.9367122266852856
5.0,55,0.1946532247557775,0.9343014965900874,2.472505720320469,0.3394879270941741,0.3166130552907419,0.6246613004755707,True,True,True,0.02790172446477164,1.0602961208890178,1.9966025392102664
5.0,56,-0.6978295314872366,0.4076716125028891,2.305061455372556,0.3348275257147031,0.33594348560651827,0.6406201462238157,False,True,True,-0.07171492872175625,1.0053917374575776,2.017459110201295
5.0,57,0.059580507946551106,1.8668303926879228,2.8275638403255625,0.45517188851131357,0.43387580223956307,0.5864410876965034,True,False,True,0.01418548475224585,1.004908684683579,1.9543375581824156
5.0,58,0.04102115777945093,0.7026922792079427,1.6442589323182684,0.3767902204175159,0.31448453101590856,0.42160742185370603,True,True,True,-0.06524346440379404,0.9858399284027669,2.0352402617775365
5.0,59,-0.054788693124577174,0.9012874927957755,2.600234668616445,0.3391568515094929,0.34063200352686784,0.5163823773330796,True,True,True,0.02010105821427584,1.0280718990713749,2.0355538292755826
5.0,60,-0.5127169912947995,1.1514165859691914,2.1001180194550657,0.44466922034050194,0.3762245930695611,0.5778378237020981,True,True,True,0.018246254996384666,1.0235379030637057,1.9531008826923353
5.0,61,-0.6117929467813384,0.39318277220264686,1.8147749602311587,0.37419602298246224,0.35295453746923994,0.42559453836305744,True,True,True,-0.005696620885295043,0.9992633232193866,1.9550128880547368
5.0,62,0.481836763619229,0.3620294636483962,2.7658529400935126,0.37889440629298754,0.41085667059591985,0.8834590556917807,True,True,True,-0.02653243491453595,1.0372633534783018,2.007498466250257
5.0,63,-0.512559019023631,1.7016165358131874,1.3368744179556178,0.44655671608903147,0.46568283074672023,0.36996847626299134,True,True,True,-0.0032967333443270214,1.0089383925428321,1.9652643272225556
5.0,64,-0.2376120395757058,0.995488132314989,1.3662226878735282,0.3847613911044433,0.3910267922517744,0.38888193871499965,True,True,True,0.032063179610919125,1.068816542181417,1.9939508115337445
5.0,65,0.2735952713554629,1.1823855783140416,1.498115276627214,0.34748470981463137,0.3830459396546862,0.4738261314958562,True,True,True,0.02305909592556473,1.044371379496576,1.9593073077486642
5.0,66,-0.04735079855355076,1.0468992228512648,1.3630525252689984,0.3943443954636687,0.554692488807005,0.39823289043267723,True,True,True,-0.004587842653350875,0.99675118900279,1.988099860971516
5.0,67,0.3818559922138214,2.15570620477918,2.250494384079872,0.3217016098686047,0.7465864061268944,0.42533659424206494,True,True,True,0.014440145542181069,1.0215544735075843,2.0812224971238633
5.0,68,0.07548149665663952,1.2544031595991354,2.1567438426402847,0.2399268785838645,0.4308721082171012,0.4201217259858533,True,True,True,0.027504359690176103,0.9649797067601205,2.007562098686212
5.0,69,0.1123607587361521,0.711258410717314,1.8332219356813138,0.4051027879209534,0.36804362965457776,0.4130936023409444,True,True,True,-0.03442390696542008,0.9599923510330353,1.9787773622783382
5.0,70,-0.4825918542249705,1.2336896477444792,1.054663819335706,0.36691919345489493,0.40092480413587006,0.31112722838589013,True,True,False,-0.05166734684627443,1.04727949006867,2.0281029629251695
5.0,71,-0.3075580366320841,1.2608704656381855,2.514071442634731,0.3201624829120917,0.4050694184788483,0.6155716418910251,True,True,True,0.052243963686609676,1.0062103168867547,1.9967934439642394
5.0,72,-0.7929246497525584,0.40181438295593525,2.3457988803704475,0.32092873598138794,0.3195207218251537,0.46228555024741363,False,True,True,-0.004693418154293121,0.99451650100092,1.9631071820668096
5.0,73,-0.23477659116213892,1.673154049475658,1.7746782988752472,0.318951056902968,0.4842894730846884,0.4189553955716662,True,True,True,-0.031913209892840896,1.0010854848881867,1.9926961951418922
5.0,74,0.1472594168172694,1.0616640102739607,1.7934983803939193,0.4151444974188626,0.4181350636955328,0.36613454414901203,True,True,True,0.0053263088740482245,1.0122395228895251,2.011276132449958
5.0,75,0.1410002805425805,1.0943843401933127,2.3121205578303377,0.38192781346986127,0.41465881885745676,0.6698927562074906,True,True,True,-0.02730162891328402,1.0395624194492217,1.9679598049715055
5.0,76,0.4869037484687324,0.4991703454400989,1.537841308202934,0.34130084889671214,0.4100387013403042,0.4828518479658215,True,True,True,0.0020358504992500186,1.055120847738264,2.0512658152733274
5.0,77,0.2662679047297376,0.6118783373995573,1.900249579728796,0.3737518723420835,0.3523546554938315,0.40642492834818794,True,True,True,-0.03124934294844417,1.018764399054104,2.005942334611829
5.0,78,-0.06795891545724167,1.3682453968922246,2.1563532858098466,0.36907341100101493,0.4519016123183944,0.48567050229789716,True,True,True,0.030380496959861652,1.0126091434673024,2.0599329125908152
5.0,79,0.6161854567744374,0.8919309013120174,2.3148821523923693,0.5647628682400899,0.359868196417911,0.6252771313085653,True,True,True,0.003294312151706908,1.015383174400471,2.0077869578594365
5.0,80,0.3755991213741599,0.37038834388095887,2.4377940685466597,0.37792182695619514,0.4393306764950539,0.621905054191321,True,True,True,0.05174417373054904,1.011834117946568,2.012145930466376
5.0,81,-0.3775688752436596,1.4896808898094047,1.9666263067850343,0.30165225746153074,0.38285501009842104,0.48170642505935146,True,True,True,-0.004022001211522717,1.0039865684512144,2.0018492076493386
5.0,82,0.18571216874146662,1.20737780220289,1.8563325295688884,0.2927922248117711,0.5132318650740556,0.39236825286187815,True,True,True,0.008225232630117311,0.9913174990626705,2.016841601147451
5.0,83,-0.047846595679310384,0.7937320263373785,2.1277193594170134,0.3498182506309996,0.3833650616482846,0.4495849525751149,True,True,True,0.07102005470932579,0.9965177772005606,1.9947459457325643
5.0,84,0.42066215327359063,0.9793437203626283,1.626094350170865,0.36533471871826484,0.41780001084927937,0.3332466374949558,True,True,True,0.010241532966608975,1.0196233705717894,2.0481411010862116
5.0,85,0.6880292454473194,0.57077724121141,1.6683024309251397,0.32376403030597817,0.3804555681169063,0.4126242991940727,False,True,True,0.0015459981831274922,0.9693967150749705,2.041705665330102
5.0,86,-1.019796867558915,0.44698707379481295,1.935488193951573,0.6768891949786967,0.36549295093923395,0.4776313259959716,True,True,True,0.027131835405426474,0.989630623160032,2.023905820751767
5.0,87,0.9549499879930213,1.274455319561806,2.6692100415974735,0.41405905314286723,0.39017677901691666,0.6350421566162329,False,True,True,0.02943149521315318,1.0455153968417683,2.0125749042300103
5.0,88,0.32204757005427287,1.5036121038019234,3.250025886879507,0.2858077098773446,0.4396265404132287,0.7342015195315703,True,True,True,-0.018090864167155944,1.0354544361719356,2.109230715114955
5.0,89,0.27794587303841783,1.0508292805833677,2.5643668819950416,0.3447456968761174,0.30832381809181136,0.6093973315904647,True,True,True,0.04948879026098846,1.036493135526781,2.0266281456034037
5.0,90,0.21866639924436299,1.5131212123860012,1.7742194069404449,0.3464613117862283,0.500321951845995,0.39090146162977607,True,True,True,0.014360991130544213,1.0016997926844788,2.021350464969571
5.0,91,-0.9739637967548301,0.9303199124086681,1.64754136574257,0.47464258408908877,0.34480412442841774,0.37014416784497356,False,True,True,-0.02629540212991751,1.0026793316507032,1.9991324392371654
5.0,92,0.19676741895767622,0.384758979537028,1.7452629745779733,0.41674145563674697,0.34850969555996997,0.393982101934371,True,True,True,0.009109046690331607,0.9659929486181954,2.011918228193258
5.0,93,-1.049183396455666,0.7273982230418777,1.9661687687326506,0.42828335348415064,0.36924184919747216,0.4740752024346894,False,True,True,0.009948096689859673,1.024088759889493,2.0386386774049026
5.0,94,0.7334873009698634,1.3328126591891982,1.5185776444511865,0.3316935027105354,0.4056426132824558,0.4079961668377927,False,True,True,-0.029436982929704016,1.0121978449112596,1.9944264017785598
5.0,95,0.39223404883401525,1.3519688097810492,1.8968033128271966,0.3573417570123193,0.45941712588807115,0.4559269555621032,True,True,True,0.0009643772984450792,1.0213856665906658,2.0586025828120755
5.0,96,0.2019860178732974,-0.14776612525221275,1.836146844550024,0.3556002604586825,0.3707260575010509,0.5552672668964059,True,False,True,0.014285616327541988,0.9713841682469908,1.9406484235364387
5.0,97,0.25327648388202356,0.9471290787562137,1.8771776257448374,0.3183997461739296,0.287438622530791,0.47742344692012273,True,True,True,0.0036551635328587635,1.0341801743596424,2.0034272835909945
5.0,98,0.23267616114140013,0.8986577116585948,2.7277607796648513,0.3482302286237092,0.31601980034147054,0.6140943685277808,True,True,True,-0.006638205387060134,1.0087251672188546,1.980389589564626
5.0,99,0.8376669602983938,1.3283478190014255,2.45012545838399,0.3816024964332851,0.3953563900385233,0.5574293051678336,False,True,True,0.03661847775478288,0.9733040973235036,1.945216143484968
10.0,0,0.14044372612716724,1.266913594523013,1.7324452293723103,0.15931415444921784,0.18224089877075272,0.21262097849913375,True,True,True,-0.05801898335423528,1.0061680302716574,2.0300821214639035
10.0,1,-0.09658976177773315,1.8435878102779537,2.125770860125687,0.1642685524269451,0.24630546938614464,0.22659342865787904,True,False,True,-0.011844911903145822,0.9839601750206366,1.9603213709089935
10.0,2,-0.21949902029731364,1.2882006908003416,1.9897523015488439,0.15801009159427093,0.21051549748013965,0.22982245609969712,True,True,True,0.052289408450862544,0.9999326385198262,1.9697977792927646
10.0,3,0.2526590043608378,1.099166348260552,2.023933320222081,0.17567013486769514,0.20144615953384903,0.23193462486306027,True,True,True,0.01774841490000803,0.9552477063396583,1.9838106579701367
10.0,4,0.05262239686235325,1.0654434987866126,1.9661365949927327,0.16559963431162553,0.1891118964823016,0.21580243426076778,True,True,True,-0.012321166053251252,1.0082770831490977,2.018054808020451
10.0,5,0.2409168995050876,0.8565921938158644,1.7981135146662621,0.1800708488582774,0.19548783145230747,0.204971597521148,True,True,True,-0.008179883640654716,1.0225548221330254,1.9943451561992933
10.0,6,0.25204866131827247,0.6566847465679972,2.1340991974724672,0.18304528597415007,0.16630973489833628,0.23946583071748542,True,False,True,-0.021932234821059916,1.0073516818392676,1.9607583866583125
10.0,7,-0.006864707405272519,0.8215467819748982,2.108119273679116,0.1698244119501861,0.18418066492038263,0.23248239401232665,True,True,True,0.03906043649912792,0.9572421136773417,2.0188960090322006
10.0,8,0.04868295131129488,1.3715437821827798,2.358330661115738,0.1751706794208349,0.20385765127396108,0.26273170535758184,True,True,True,-0.020165358920763574,1.0406339139146634,2.028989977946515
10.0,9,0.09227203023644284,0.9272963474385065,2.152899242886974,0.16801442161348315,0.19319421304493278,0.24195237297181926,True,True,True,0.0509143950877914,1.0105858005021113,2.005713298534605
10.0,10,0.19463447603397283,0.9990137036159819,1.5696881784016425,0.18551428200839773,0.19192177821633083,0.1984863130253621,True,True,False,-0.024468398385973464,0.9838636099603676,1.9962143068160172
10.0,11,0.2734976755357478,0.9572643062447277,1.8376282937464703,0.19471665703762947,0.16204849363994972,0.24128321539342895,True,True,True,0.05405078298622446,1.0000137266986175,1.972829398093122
10.0,12,0.09924371805065038,1.4931270802189458,2.1690746132309378,0.18041285577512736,0.24273218990447426,0.2479277198897555,True,False,True,-0.014186320950890847,1.0706206110602519,2.014412698186014
10.0,13,-0.1024901712424494,0.6962492193572378,2.322603902464047,0.1801241539360021,0.17035381292579385,0.25255854963926827,True,True,True,-0.03517061786035959,0.9922318728178874,2.001783984977922
10.0,14,-0.30735706365087617,0.9374419069380887,1.9297480198247607,0.1748228484357826,0.17842756296196602,0.24729468220605905,True,True,True,-0.06347306059752672,0.9818673045975793,1.9959618346066883
10.0,15,0.14999555050440108,0.9257279879520457,1.923931909996773,0.18531876102462866,0.21168020826548947,0.20252914153926876,True,True,True,0.05621703251669872,0.9963005197862916,2.005270750653679
10.0,16,-0.23095650725068556,1.4027272322767061,2.0334273410849413,0.19023478100417732,0.20077248480321397,0.22605711103170653,True,False,True,-0.02837971015035713,1.0490526255996422,1.955304604663433
10.0,17,0.06249480106180679,1.0619033895469598,2.1152967651859007,0.2157516852643424,0.18757168083006823,0.23687836126028722,True,True,True,0.0016285956946678337,0.9792859892490648,1.9676274618942995
10.0,18,0.024754525305448537,0.7123937190909183,2.4537373041819603,0.1899706258703002,0.17120488901887942,0.2666607239414597,True,True,True,-0.041646428177606484,0.9883915501543352,2.046768710068177
10.0,19,0.07412826758050153,0.8488084271464228,1.9158352862129044,0.19632294480061085,0.16370418074388787,0.22565520454178128,True,True,True,-0.021385005264619544,0.9966172586889777,2.0200748896817724
10.0,20,0.14367682349784255,0.9639753017455974,2.1214502052751567,0.17460081457312626,0.19809896106023978,0.26541658391490985,True,True,True,0.013500875399683945,1.0142847318204171,2.0135798219820074
10.0,21,0.045468408005289965,1.298215430048828,1.8719414492974522,0.18528964626390576,0.24117557481474552,0.2049749704296626,True,True,True,-0.0054373545224484406,0.9796999168893874,1.956158182516957
10.0,22,0.4000457777582814,0.8224603110197228,1.9614635096339357,0.1856605905398597,0.21436808554073905,0.2772379353256413,False,True,True,0.012443014808288192,0.992984636596922,1.9931381275577849
10.0,23,-0.13466963683082137,1.138503734648205,2.015831849247879,0.17029472102786183,0.18837140943316652,0.2191112270328202,True,True,True,-0.06488286330818446,1.033999394886718,1.9718208018045402
10.0,24,-0.16324064273901773,1.0880780478739833,1.8829000308295052,0.1667296119074543,0.19912322220990364,0.22137280214263977,True,True,True,-0.006280457370507104,1.019687725870226,1.9417592461775852
10.0,25,-0.5693072543030833,1.0166698445567632,2.2435613941116666,0.19846700699371642,0.18911498962285725,0.26168833455130897,False,True,True,0.010946391827550014,0.9875886228031142,1.9970786369658673
10.0,26,-0.24554873489709056,1.0194756438164136,1.9012977110501108,0.1918694338763446,0.21347151280327378,0.22003039968764979,True,True,True,-0.014009885732168114,1.0158344795040573,2.0265719405799247
10.0,27,-0.04037175027216477,0.8094330332890521,2.2123166375421146,0.1856778110834309,0.1534066635851907,0.26073126768272287,True,True,True,-0.0002691323023817256,1.0508039165667986,1.9968203894173786
10.0,28,0.34533901406003337,0.9144987278323181,1.7608062143004035,0.1871179182003879,0.16699477781168853,0.21005978809175946,True,True,True,-0.07358268963809782,1.0398426965206626,1.9768591568810212
10.0,29,-0.1960612808909396,1.1373285993385787,2.1574318318550225,0.17603016960816895,0.2031475073539739,0.24062383292124942,True,True,True,0.05936347251079935,1.0131697818120207,2.053293295476287
10.0,30,-0.016136362857042494,1.0870033311598768,2.481898390059908,0.1753057072620977,0.19520234529347458,0.26063032931450236,True,True,True,-0.054692738125100046,0.9926377363924634,2.0029358917573834
10.0,31,-0.1791403160441292,1.160260744873716,1.7050223941536238,0.1797977133176624,0.24228007118015824,0.20861856027261433,True,True,True,-0.017604812135116832,0.9879547231632948,2.0116948392168847
10.0,32,0.20556964936760053,0.8364991316752965,1.8374357125493361,0.18899098627399163,0.16669056387064463,0.21988647032131597,True,True,True,-0.01929542679062867,1.0280621600567097,2.0516243454085115
10.0,33,0.10964366309521208,0.863193530882978,1.8852861871974804,0.157954428445544,0.1814131616857334,0.20199717816760573,True,True,True,0.015098808989647852,1.0552934197261492,2.018929940638165
10.0,34,0.22161519332132013,0.9203818830482922,1.4991727698135615,0.1857310567845194,0.2434412332580399,0.20018332271484837,True,True,False,0.021145463454898754,0.9854243216082176,2.0044988217183564
10.0,35,0.039479090429039146,0.6496168845062411,1.7826347174682622,0.17487818694688223,0.1955147254889298,0.2541882037815981,True,True,True,-0.00481299038381903,1.0457831912946496,2.0317690556689287
10.0,36,-0.15014408088863562,1.122801654670838,1.933584108411164,0.15788513239983315,0.19686126072460394,0.22229624705536538,True,True,True,0.04507945171094971,0.9904939506455237,1.992139804339951
10.0,37,-0.06572078192621036,0.8044473023681281,2.33727684486109,0.15732601556223882,0.19611539652308274,0.2529019728586896,True,True,True,-0.003358209409910006,1.0066564716083077,2.057652565497411
10.0,38,0.015872912255299333,1.06702567270521,2.108935469374837,0.18883309115728705,0.1832364323738771,0.23704990508854779,True,True,True,-0.004644494833888098,1.0119775936741824,2.034814794279251
10.0,39,-0.2354669379100182,0.9095895853672895,1.8150882651116527,0.1813525833806025,0.19394081595870616,0.19299438065687066,True,True,True,-0.011952634074571616,0.9510872793301685,1.985453776294783
